Customer Terms,Item Number,Item Description,Stocking Multiple,Material Type,Stock or S/O
"PT, Pressure Treated, DF PT, Mudsill",3820PT,3X8 20   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",38PTL,3X8         PT/DF S4S,LF,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",31216PT,3X12 16   PT/DF #1 S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",31220PT,3X12 20   PT/DF #1 S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",41212PT,4X12 12   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",41216PT,4X12 16   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",41220PT,4X12 20   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",4412PT,4X4 12   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",4416PT,4X4 16   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",4420PT,4X4 20   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",448PT,4X4 8   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",44PTL,4X4         PT/DF S4S,LF,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",4410PT,4X4 10   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",4610PT,4X6 10   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",4612PT,4X6 12   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",4616PT,4X6 16   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",4620PT,4X6 20   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",468PT,4X6 8   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",46PTL,4X6         PT/DF S4S,LF,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",4812PT,4X8 12   PT/DF S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",4816PT,4X8 16   PT/DF  S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",4820PT,4X8 20   PT/DF  S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",6610CT,6X6 10   PT/DF #2 S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",6612CT,6X6 12   PT/DF #2 S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",6616PT,6X6 16   PT/DF #1 S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",6620PT,6X6 20   PT/DF #1 S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",668CT,6X6 8   PT/DF #2 S4S,EA,L,Stock
"PT, Pressure Treated, DF PT, Mudsill",66PTL,6X6         PT/DF #1 S4S,LF,L,Stock
"Spruce, Vintage",21016V,2X10 16   VINTAGE TK PRIMED S1S2E,EA,L,Stock
"Spruce, Vintage",21020V,2X10 20   VINTAGE TK PRIMED S1S2E,EA,L,Stock
"Spruce, Vintage",21216V,2X12 16   VINTAGE TK PRIMED S1S2E,EA,L,Stock
"Spruce, Vintage",21220V,2X12 20   VINTAGE TK PRIMED S1S2E,EA,L,Stock
"Spruce, Vintage",1416V,1X4 16   VINTAGE TK PRIMED S1S2E,EA,L,Stock
"Spruce, Vintage",2416V,2X4 16   VINTAGE TK PRIMED S1S2E,EA,L,Stock
"Spruce, Vintage",2420V,2X4 20   VINTAGE TK PRIMED S1S2E,EA,L,Stock
"Spruce, Vintage",2616DFTG,2X6 16   DF SEL DEK T&G,EA,L,Stock
"Spruce, Vintage",2616SPTG,2X6 16   SPF KD V T&G,EA,L,Stock
"Spruce, Vintage",1616V,1X6 16   VINTAGE TK PRIMED S1S2E,EA,L,Stock
"Spruce, Vintage",2616V,2X6 16   VINTAGE TK PRIMED S1S2E,EA,L,Stock
"Spruce, Vintage",2620V,2X6 20   VINTAGE TK PRIMED S1S2E,EA,L,Stock
"Spruce, Vintage",2816V,2X8 16   VINTAGE TK PRIMED S1S2E,EA,L,Stock
"Spruce, Vintage",2820V,2X8 20   VINTAGE TK PRIMED S1S2E,EA,L,Stock
"TJI, I-Joist",1178TJI110,"11 7/8""    TJI 110",LF,L,S/O
"TJI, I-Joist",1178TJI210,"11-7/8""   TJI 210",LF,L,Stock
"TJI, I-Joist",1178TJI230,"11-7/8""   TJI 230",LF,L,Stock
"TJI, I-Joist",1178TJI360,"11-7/8""   TJI 360",LF,L,Stock
"TJI, I-Joist",1178TJI560,"11-7/8""   TJI 560",LF,L,Stock
"TJI, I-Joist",14TJI110,"14""   TJI 110",LF,L,S/O
"TJI, I-Joist",14TJI210,"14""   TJI 210",LF,L,S/O
"TJI, I-Joist",14TJI230,"14""   TJI 230",LF,L,Stock
"TJI, I-Joist",14TJI360,"14""   TJI 360",LF,L,Stock
"TJI, I-Joist",14TJI560,"14""   TJI 560",LF,L,S/O
"TJI, I-Joist",912TJI110,"9 1/2""   TJI 110",LF,L,S/O
"TJI, I-Joist",912TJI210,"9 1/2""   TJI 210",LF,L,S/O
"TJI, I-Joist",912TJI230,"9-1/2""   TJI 230",LF,L,Stock
"TJI, I-Joist",16TJI210,"16""   TJI 210",LF,L,S/O
"TJI, I-Joist",16TJI230,"16""    TJI 230",LF,L,S/O
"TJI, I-Joist",16TJI360,"16""   TJI 360",LF,L,S/O
"TJI, I-Joist",16TJI560,"16""   TJI560",LF,L,S/O
"TJI, I-Joist",18TJI360,"18""   TJI 360",LF,L,S/O
"TJI, I-Joist",18TJI560,"18""   TJI 560",LF,L,S/O
"ML, LVL, LSL, Micro Lam",134714ML,"1-3/4""X7-1/4""   MICROLAM",LF,L,Stock
"ML, LVL, LSL, Micro Lam",134912ML,"1-3/4""X9-1/2""   MICROLAM",LF,L,Stock
"ML, LVL, LSL, Micro Lam",1341178ML,"1-3/4""X11-7/8""   MICROLAM",LF,L,Stock
"ML, LVL, LSL, Micro Lam",13414ML,"1-3/4""X14""   MICROLAM",LF,L,Stock
"ML, LVL, LSL, Micro Lam",13416ML,"1-3/4""X16""   MICROLAM",LF,L,Stock
"ML, LVL, LSL, Micro Lam",13418ML,"1-3/4""X18""   MICROLAM",LF,L,S/O
"ML, LVL, LSL, Micro Lam",134912TS,"1-3/4X9-1/2""   TIMBERSTRAND LSL 1.55E",LF,L,S/O
"ML, LVL, LSL, Micro Lam",1341178TS,"1-3/4""X11-7/8""   TIMBERSTRAND LSL1.55E",LF,L,Stock
"ML, LVL, LSL, Micro Lam",13414TS,"1-3/4""X14""   TIMBERSTRAND LSL1.55E",LF,L,S/O
"ML, LVL, LSL, Micro Lam",13416TS,"1-3/4""X16""   TIMBERSTRAND LSL1.55E",LF,L,S/O
"PL, Parallam, PSL",312312PL,"3-1/2""X3-1/2""   PARALLAM 1.8E",LF,L,S/O
"PL, Parallam, PSL",312514PL,"3-1/2""X5-1/4""   PARALLAM 1.8E",LF,L,S/O
"PL, Parallam, PSL",3127PL,"3-1/2""X7""   PARALLAM 1.8E",LF,L,S/O
"PL, Parallam, PSL",312912PL,"3-1/2""X9-1/2""   PARALLAM 2.2E",LF,L,Stock
"PL, Parallam, PSL",3121178PL,"3-1/2""X11-7/8""   PARALLAM 2.2E",LF,L,Stock
"PL, Parallam, PSL",31214PL,"3-1/2""X14""   PARALLAM 2.2E",LF,L,Stock
"PL, Parallam, PSL",31216PL,"3-1/2""X16""   PARALLAM 2.2E",LF,L,Stock
"PL, Parallam, PSL",31218PL,"3-1/2""X18""   PARALLAM 2.2E",LF,L,S/O
"PL, Parallam, PSL",514514PL,"5-1/4""X5-1/4""   PARALLAM 1.8E",LF,L,S/O
"PL, Parallam, PSL",5147PL,"5-1/4""X7""   PARALLAM 1.8E",LF,L,S/O
"PL, Parallam, PSL",514912PL,"5-1/4""X9-1/2""   PARALLAM 2.2E",LF,L,Stock
"PL, Parallam, PSL",5141178PL,"5-1/4""X11-7/8""   PARALLAM 2.2E",LF,L,Stock
"PL, Parallam, PSL",51414PL,"5-1/4""X14""   PARALLAM 2.2E",LF,L,Stock
"PL, Parallam, PSL",51416PL,"5-1/4""X16""   PARALLAM 2.2E",LF,L,Stock
"PL, Parallam, PSL",51418PL,"5-1/4""X18""   PARALLAM 2.2E",LF,L,Stock
"PL, Parallam, PSL",77PL,"7""X7""   PARALLAM 1.8E",LF,L,S/O
"PL, Parallam, PSL",7912PL,"7""X9-1/2""   PARALLAM 2.2E",LF,L,S/O
"PL, Parallam, PSL",71178PL,"7""X11-7/8""   PARALLAM 2.2E",LF,L,Stock
"PL, Parallam, PSL",714PL,"7""X14""   PARALLAM 2.2E",LF,L,Stock
"PL, Parallam, PSL",716PL,"7""X16""   PARALLAM 2.2E",LF,L,Stock
"PL, Parallam, PSL",718PL,"7""X18""   PARALLAM 2.2E",LF,L,Stock
"PL, Parallam, PSL",720PL,"7""X20""   PARALLAM 2.0E",LF,L,S/O
OSB,1210OSB,"4X10 15/32""   OSB STRUC 1",EA,L,Stock
OSB,1212OSB,"4X12 15/32""   OSB STRUC 1",EA,L,Stock
OSB,129OSB,"4X9 15/32""   OSB STRUC 1",EA,L,Stock
OSB,12OSB,"4X8 15/32""   OSB STRUC 1",EA,L,Stock
OSB,3810OSB,"4X10 11/32""   OSB STRUC 1",EA,L,Stock
OSB,389OSB,"4X9 11/32""   OSB STRUC 1",EA,L,Stock
OSB,38OSB,"4X8 11/32""   OSB STRUC 1",EA,L,Stock
OSB,118OSBTG,"4X8 1-1/8""   OSB T&G",EA,L,Stock
OSB,34OSBTG,"4X8 3/4""   OSB T&G",EA,L,Stock
OSB,118GOLD,"4X8 1-1/8""   OSB T&G GOLD EDGE",EA,L,Stock
OSB,34GOLD,"4X8 3/4""   OSB T&G GOLD EDGE",EA,L,Stock
OSB,118OSB6,"4X8 1-1/8""   OSB T&G DURASTRAND",EA,L,Stock
OSB,34OSB6,"4X8 3/4""   OSB T&G DURASTRAND",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",1212CDX,"4X12 15/32""   CDX STRUC-1",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",12CDX5,"4X8 15/32""   CDX 5PLY",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",1210CDX,"4X10 15/32""   CDX STRUC-1",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",12CDX,"4X8 15/32""   CDX 3PLY",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",12STR1,"4X8 15/32""   CDX STRUC-1",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",129CDX,"4X9 15/32""   CDX STRUC-1",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",118CDX,"4X8 1-1/8""   CDX SQUARE EDGE",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",34CDX,"4X8 23/32""   CDX SQUARE EDGE",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",3810CDX,"4X10 11/32""   CDX STRUC-1",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",3812CDX,"4X12 11/32""   CDX STRUC-1",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",389CDX,"4X9 11/32""   CDX STRUC-1",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",38CDX,"4X8 11/32""   CDX",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",5810CDX,"4X10 19/32""   CDX STRUC-1",EA,L,Stock
"CDX, Ply, Panel, Roof Plywood, Plywood",58CDX,"4X8 19/32""   CDX",EA,L,Stock
"Subfloor",118CDXTG,"4X8 1-1/8""   CDX T&G",EA,L,Stock
"Subfloor",58CDXTG,"4X8 19/32""   CDX T&G",EA,L,Stock
"Subfloor",34CDXTG,"4X8 23/32""   CDX T&G",EA,L,Stock
Fire Treated,12FT,"4X8 15/32""   CDX FIRE TREATED",EA,L,Stock
Fire Treated,34FT,"4X8 23/32""   CDX FIRE TREATED",EA,L,Stock
"Tech Shield",58TS,"4X8 19/32""   OSB RADIANT BARRIER",EA,L,Stock
"Tech Shield",12TS,"4X8 15/32""   OSB RADIANT BARRIER",EA,L,Stock
PT CDX,12PT,"4X8 1/2""   CDX PT SQUARE EDGE",EA,L,Stock
PT CDX,118PT,"4X8 1-1/8""   CDX PT SQUARE EDGE",EA,L,Stock
PT CDX,118PTTG,"4X8 1-1/8""   CDX PT T&G",EA,L,Stock
PT CDX,34PT,"4X8 3/4""   CDX PT SQUARE EDGE",EA,L,Stock
PT CDX,34PTTG,"4X8 3/4""   CDX PT T&G",EA,L,Stock
Sturdi Floor,118SFTG,"4X8 1-1/8""   STURDY FLR CDX T&G ",EA,L,Stock
Sturdi Floor,34SFTG,"4X8 23/32""   STURDY FLR CDX T&G ",EA,L,Stock
Extira,34E,"4X8 3/4""   EXTIRA",EA,L,Stock
"ACX, Arauco",12AR,"4X8 15/32""   ACX ARAUCO",EA,L,Stock
"ACX, Arauco",14AR,"4X8 1/4""   ACX ARAUCO",EA,L,Stock
"ACX, Arauco",34AR,"4X8 23/32""   ACX ARAUCO",EA,L,Stock
"ACX, Arauco",38AR,"4X8 11/32""   ACX ARAUCO",EA,L,Stock
"ACX, Arauco",58AR,"4X8 19/32""   ACX ARAUCO",EA,L,Stock
MDF,12MDF,"4X8 1/2""   MDF",EA,L,Stock
MDF,14MDF,"4X8 1/4""   MDF",EA,L,Stock
MDF,34MDF,"4X8 3/4""   MDF",EA,L,Stock
Particle Board,12PB,"4X8 1/2""   PARTICLE BOARD",EA,L,Stock
Particle Board,34PB,"4X8 3/4""   PARTICLE BOARD",EA,L,Stock
Particle Board,38PB,"4X8 3/8""   PARTICLE BOARD",EA,L,Stock
Particle Board,58PB,"4X8 5/8""   PARTICLE BOARD",EA,L,Stock
"Hardboard, Tempered Hardboard",14THB,"4X8 1/4""   TEMPERED HARDBOARD",EA,L,Stock
"Hardboard, Tempered Hardboard",18THB,"4X8 1/8""   TEMPERED HARDBOARD",EA,L,Stock
Tempered Pegboard,18TPB,"4X8 1/8""   TEMPERED PEGBOARD",EA,L,Stock
Tempered Pegboard,14TPB,"4X8 1/4""   TEMPERED PEGBOARD",EA,L,Stock
"Siding, T1-11",12DSP,"4X8 1/2""   DF SEL ROS PLN",EA,L,Stock
"Siding, T1-11",3810DS8,"4X10 11/32""   DF SEL ROS 8""OC",EA,L,Stock
"Siding, T1-11",3810DSP,"4X10 11/32""   DF SEL ROS PLAIN",EA,L,Stock
"Siding, T1-11",389DS8,"4X9 11/32""   DF SEL ROS 8""OC",EA,L,Stock
"Siding, T1-11",389DSP,"4X9 11/32""   DF SEL ROS PLAIN",EA,L,Stock
"Siding, T1-11",38DS8,"4X8 11/32""   DF SEL ROS 8""OC",EA,L,Stock
"Siding, T1-11",38DSP,"4X8 11/32""   DF SEL ROS PLAIN",EA,L,Stock
"Siding, T1-11",5810DS8,"4X10 19/32""   DF SEL ROS 8""OC",EA,L,Stock
"Siding, T1-11",5810DSP,"4X10 19/32""   DF SEL ROS PLAIN",EA,L,Stock
"Siding, T1-11",589DS8,"4X9 19/32""   DF SEL ROS 8""OC",EA,L,Stock
"Siding, T1-11",589DSP,"4X9 19/32""   DF SEL ROS PLAIN",EA,L,Stock
"Siding, T1-11",58DS12,"4X8 19/32""   DF SEL ROS 12""OC",EA,L,Stock
"Siding, T1-11",58DS4,"4X8 19/32""   DF SEL ROS 4""OC",EA,L,Stock
"Siding, T1-11",58DS8,"4X8 19/32""   DF SEL ROS 8""OC",EA,L,Stock
"Siding, T1-11",58DSP,"4X8 19/32""   DF SEL ROS PLAIN",EA,L,Stock
"Tex, Tex Lap, Valu-Form",1212TLS,"7/16""X12"" 16   VALU-FORM",EA,L,Stock
Ram Board,103001,"38""x100'   RAM BOARD",EA,H,Stock
"E-Z, Flashing",12EZ,"12""x75'   E-Z SELF ADHESIVE FLASHING",RL,H,Stock
"E-Z, Flashing",6EZ,"6""x75'   E-Z SELF ADHESIVE FLASHING",RL,H,Stock
"E-Z, Flashing",9EZ,"9""x75'   E-Z SELF ADHESIVE FLASHING",RL,H,Stock
Jiffy Seal,12JS,"12""X50'   JIFFY SEAL",RL,H,Stock
Jiffy Seal,30JS,"30""X50'   JIFFY SEAL",RL,H,Stock
"Vycor, Flashing",6VF,"6""x75'   VYCOR PLUS FLASHING 25ML",RL,H,Stock
"Vycor, Flashing",9VF,"9""x75'   VYCOR PLUS FLASHING 25ML",RL,H,Stock
"Vycor, Flashing",12VF,"12""x75'   VYCOR PLUS FLASHING 25ML",RL,H,Stock
Felt,15F,15#   FELT 324 SF/ROLL,RL,H,Stock
Felt,2F,"2""x100'   FELT",RL,H,Stock
Felt,30F,30#   FELT ASTM 216 SF/ROLL,RL,H,Stock
Shim Paper,24F,"1-1/2""X45""   SHIM PAPER 100PC/BDL",BL,H,Stock
"Jumbo Tex, JT",60JT,"40""   SUPER JUMBO TEX 162 SF/ROLL",RL,H,Stock
Sill Pan Flash,6SPF,"6""X50'   PROTECTO SILL PAN FLASH",EA,H,Stock
Sill Pan Flash,9SPF,"9""X50'   PROTECTO SILL PAN FLASH",EA,H,Stock
"Butyl, Tape",BBT206,"6""X50'   BT20XL BLDG TAPE BUTYL",RL,H,Stock
"Butyl, Tape",BBT209,"9""X50'   BT20XL BLDG TAPE BUTYL",RL,H,Stock
"Butyl, Tape",BBT212,"12""X50'   BT20XL BLDG TAPE BUTYL",RL,H,Stock
Super Stick,SUPER6,"6""X75'   SUPER STICK",RL,H,Stock
Super Stick,SUPER9,"9""X75'   SUPER STICK",RL,H,Stock
Joist Seal,2DF,"2""X50'   JOIST SEAL BLK",RL,H,Stock
Joist Seal,4DF,"4""X50'   JOIST SEAL BLK",RL,H,Stock
Joist Seal,DECKCOAT,DECK FRAME COATING,GL,H,Stock
Kraft Paper,KP,KRAFT PAPER 500 SF/ROLL,RL,H,Stock
Moistop,MSTSEAL,MOISTOP SEALANT 10.3 OZ,EA,H,Stock
Foam,SS6,"5-1/2""X50'   SILL FOAM ROLL",RL,H,Stock
Utility Paper,UP,"36""   UTILITY PAPERRED ROSIN 500SQFT",RL,H,Stock
Vapor Barrier,VB15,14'X140'   VAPOR BARRIER 15MIL,EA,H,Stock
Vapor Barrier,VBT,"4""X180'   VAPOR BARRIER TAPE ",EA,H,Stock
Stakes,1212PS,"1X2X12""   PLASTIC STAKES",EA,H,Stock
Stakes,1218DFS,"1X2X18""   DF FULL CUT STAKE",EA,H,Stock
Stakes,1218PS,"1X2X18""   PLASTIC STAKES",EA,H,Stock
Stakes,1224DFS,"1X2X24""   DF FULL CUT STAKE",EA,H,Stock
Stakes,1236DFS,"1X2X36""   DF FULL CUT STAKE",EA,H,Stock
Stakes,1248DFS,"1X2X48""   DF FULL CUT STAKE",EA,H,Stock
Stakes,1260DFS,"1X2X60""   DF FULL CUT STAKE (25)",EA,H,Stock
Bender Board,24PB,2X4 20'   PLASTIC BEND-A-BOARD,EA,H,Stock
Bender Board,4PB,"4""X20'   PLASTIC BEND-A-BOARD",EA,H,Stock
Bender Board,6PB,"6""X20'   PLASTIC BEND-A-BOARD",EA,H,Stock
All Thread,1120ATG,"1"" X120""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,112ATG,"1"" X12""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,118120ATG,"1-1/8""X120""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,11836ATG,"1-1/8""X36""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,124ATG,"1"" X24""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,3412ATG,"3/4""X12""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,3424ATG,"3/4""X24""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,3436ATG,"3/4""X36""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,5812ATG,"5/8""X12""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,5824ATG,"5/8""X24""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,7812ATG,"7/8""X12""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,7824ATG,"7/8""X24""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,7836ATG,"7/8""X36""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,12120ATG,"1/2""X120""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,34120ATG,"3/4""X120""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,58120ATG,"5/8""X120""   ALL THREADED ROD HDG",EA,H,Stock
All Thread,78120ATG,"7/8""X120""   ALL THREADED ROD HDG",EA,H,Stock
Quik Tube,8QT,"8""   QUICK TUBE",LF,H,Stock
Quik Tube,10QT,"10""   QUICK TUBE",LF,H,Stock
Quik Tube,12QT,"12""   QUICK TUBE",LF,H,Stock
Quik Tube,16QT,"16""   QUICK TUBE",LF,H,Stock
Expansion Joint,4XJ,"3-1/2""X10'   EXPANSION JOINT",EA,H,Stock
Expansion Joint,6XJ,"6""X10'   EXPANSION JOINT",EA,H,Stock
Steel Stakes,59362,"24""   STEEL CONSTRUCTION STAKES",EA,H,Stock
Steel Stakes,59363,"36""   STEEL CONSTRUCTION STAKES",EA,H,Stock
Steel Stakes,59380,"48""   STEEL CONSTRUCTION STAKES",EA,H,Stock
Steel Stakes,12SS,"12""   STEEL CONSTRUCTION STAKES",EA,H,Stock
Steel Stakes,18SS,"18""   STEEL CONSTRUCTION STAKES",EA,H,Stock
Tyvek,TV,9'X150'   TYVEK HOME WRAP,EA,H,Stock
Tyvek,TV10,10'X150'   TYVEK HOME WRAP,EA,H,Stock
Tyvek,TVH,3'X100'   TYVEK HOME WRAP,EA,H,Stock
Tyvek,TVT,"2""X164'   TYVEK TAPE",EA,H,Stock
Tyvek,TVSF,"6""X125'   TYVEK STRAIGHFLASH VF",EA,H,Stock
Tyvek,4TFT,"4""X75'   TYVEK FLASHING TAPE",EA,H,Stock
Tyvek,6TFT,"6""X75'   TYVEK FLASHING TAPE",EA,H,Stock
Tyvek,9TFT,"9""X75'   TYVEK FLASHING TAPE",EA,H,Stock
Tyvek,TVS,TYVEK SEALANT RESIDENTIAL 10.3OZ,EA,H,Stock
Tie Wire,TW16,TIE WIRE 16 1/2 GAUGE,EA,H,Stock
Sealer,SEALER,END SEALER SPRAY CAN,EA,H,Stock
Sealer,SEALERQ,END SEALER QUART,EA,H,Stock
Subfloor Screws,2004,"3""   QUICK DRIVE SCREW QD COAT",EA,H,Stock
Subfloor Screws,2013,"2""   QUICK DRIVE SCREW QD COAT",EA,H,Stock
Subfloor Screws,2014,"2""   QUICK DRIVE SCREW ZINC COAT",EA,H,Stock
Subfloor Screws,2015,"2-1/2""   QUICK DRIVE SCREW ZINC COAT",EA,H,Stock
Subfloor Screws,2016,"3""   QUICK DRIVE SCREW ZINC COAT",EA,H,Stock
Subfloor Screws,2020,"2-1/2""   QUICK DRIVE SCREW QD COAT",EA,H,Stock
Spikes,10HDGS,"10""   HDG SPIKES 3.5PCS/#  (50LB)",LB,H,Stock
Spikes,12HDGS,"12""   HDG SPIKES 2.5PC/#   (50LB)",LB,H,Stock
Coupling Nuts HDG,118CNG,"1-1/8""   HDG COUPLING NUT",EA,H,Stock
Coupling Nuts HDG,58CNG,"5/8""   HDG COUPLE NUT",EA,H,Stock
Coupling Nuts HDG,78CNG,"7/8""   HDG COUPLE NUT",EA,H,Stock
Coupling Nuts HDG,34CNG,"3/4""   HDG COUPLE NUT",EA,H,Stock
Coupling Nuts HDG,12CNG,"1/2""   HDG COUPLE NUT",EA,H,Stock
Coupling Nuts HDG,1CNG,"1""   HDG COUPLE NUT",EA,H,Stock
Hex Nuts HDG,118HNG,"1-1/8""   HDG HEX NUT",EA,H,Stock
Hex Nuts HDG,H660835E,"5/8""   HDG HEX NUT",EA,H,Stock
Hex Nuts HDG,H660836E,"3/4""   HDG HEX NUT",EA,H,Stock
Hex Nuts HDG,H810569E,"7/8""   HDG HEX NUT",EA,H,Stock
Hex Nuts HDG,H810570E,"1""   HDG HEX NUT",EA,H,Stock
Hex Nuts HDG,H660834E,"1/2""   HDG HEX NUT",EA,H,Stock
Flat Washer HDG,H811012E,"1/2""   HDG USS FLAT WASHER",EA,H,Stock
Flat Washer HDG,H811015E,"5/8""   HDG USS FLAT WASHER",EA,H,Stock
Flat Washer HDG,H811018E,"3/4""   HDG USS FLAT WASHER",EA,H,Stock
Flat Washer HDG,H811019E,"7/8""   HDG USS FLAT WASHER",EA,H,Stock
Flat Washer HDG,H811021E,"1""   HDG USS FLAT WASHER",EA,H,Stock
Flat Washer HDG,118FWG,"1-1/8""   HDG USS FLAT WASHER",EA,H,Stock
Staples,38A11,"3/8""   A-11 STAPLES",EA,H,Stock
Foundation Bolts,5810FBG,"5/8""X10""   HDG FOUNDATION BOLT",EA,H,Stock
Foundation Bolts,5812FBG,"5/8""X12""   HDG FOUNDATION BOLT",EA,H,Stock
Coupling Nuts with Witness Holes HDG,58CNGW,"5/8""   HDG COUPLER NUT WITH WITNESS HOLES",EA,H,Stock
"Nails, Gun",G1,"2-3/8""X.113 HDG RING SHANK 5M",BX,H,Stock
"Nails, Gun",G12,"2""X.113 HDG RING SHANK HARDI",BX,H,Stock
"Nails, Gun",G14,"2""X.113 HDG SMOOTH SHANK HARDI",BX,H,Stock
"Nails, Gun",G18,"2""X.113 HDG SMOOTH SHANK 5M",BX,H,Stock
"Nails, Gun",G19,"3""X.131 HDG SMOOTH SHANK 4M",BX,H,Stock
"Nails, Gun",G20,"2-1/2""X.131 HDG SMOOTH SHANK 4M 8D",BX,H,Stock
"Nails, Gun",G27,"3-1/4""X.148 HDG SMOOTH SHANK 3M",BX,H,Stock
"Nails, Gun",G29,"2-3/8""X148 HDG SCREW SHANK 4M",BX,H,Stock
"Nails, Gun",G3,"2-3/8""X.113 HDG SMOOTH SHANK 5M",BX,H,Stock
"Nails, Gun",G11,"3""X.131 CTD RING SHANK 4M",BX,H,Stock
"Nails, Gun",G13,"3-1/2""X.162 CTD SMOOTH SHANK 3M",BX,H,Stock
"Nails, Gun",G2,"2-1/2""X.131 CTD SMOOTH SHANK 4M 8D",BX,H,Stock
"Nails, Gun",G24,"3""X.131 CTD SMOOTH SHANK 4M",EA,H,Stock
"Nails, Gun",G28,"3-1/4""X.148 CTD SMOOTH SHANK 3M",BX,H,Stock
"Nails, Gun",G4,2-3/8"X.148 CTD SCREW SHANK 4M,BX,H,Stock
"Nails, Gun",G5,"3""X.148 CTD SMOOTH SHANK 4M",BX,H,Stock
"Nails, Gun, Tecos, Ticos",G16,"1-1/2""X.131 HDG JOIST HANGER 4M",EA,H,Stock
"Nails, Gun, Tecos, Ticos",G17,"1-1/2""X.148 HDG JOIST HANGER 3M",EA,H,Stock
"Nails, Gun, Tecos, Ticos",G25,"2-1/2""X.148 HDG JOIST HANGER 2M",EA,H,Stock
"Nails, Gun",G22,2-3/16 X.092 HDG RING SHANK COIL,EA,H,Stock
"Nails, Gun",G26,"1-3/4""X.092 HDG RING SHANK COIL",EA,H,Stock
"Nails, Gun",G10,"2-1/4""X.148 HDG SMOOTH SHANK 4M 10D",EA,H,Stock
"Nails, Gun",G7,"2-1/4""X.148 CTD SMOOTH SHANK 4M 10D",EA,H,Stock
"Nails, Gun",G15,"3-1/4""X.131 HDG SMOOTH SHANK 4M 16D",BX,H,Stock
"Nails, Gun",G9,"3-1/4""X.131 CTD SMOOTH SHANK 4M 16D",BX,H,Stock
"Hand Nails, Hand",20HGC,20D HDG COMMON 50#,BX,H,Stock
